Zebrafish chromosome,Start position,Stop position,Amplification_G-score,Deletion_G-score,Amplification_q-value,Deletion_q-value,Zebrafish gene ID
zv23,37375183,37378823,1035,104,5.543032276,0,ZDB-GENE-090313-289
zv23,37422072,37424071,1035,104,5.543032276,0,ZDB-GENE-040912-11
zv23,37166181,37184069,1035,104,5.543032276,0,ZDB-GENE-050522-13
zv23,37188999,37192315,1035,104,5.543032276,0,ZDB-GENE-060825-319
zv23,37193902,37211540,1035,104,5.543032276,0,ZDB-GENE-080721-12
zv23,37283357,37297000,1035,104,5.543032276,0,ZDB-GENE-090313-299
zv23,37385652,37389926,1035,104,5.543032276,0,ZDB-GENE-050208-236
zv23,37565077,37578386,1035,104,5.543032276,0,ZDB-GENE-041212-53
zv23,37580837,37588359,1035,104,5.543032276,0,ZDB-GENE-060929-696
zv23,37628828,37634237,1035,104,5.543032276,0,ZDB-GENE-080723-36
zv23,37664205,37673140,1035,104,5.543032276,0,ZDB-GENE-040426-1859
zv23,37908870,37910194,994,85,5.025306031,0,ZDB-GENE-020103-1
zv23,37843559,37861381,994,85,5.025306031,0,ZDB-GENE-090313-96
zv23,37916785,37929019,994,85,5.025306031,0,ZDB-GENE-090313-95
zv23,37945055,37947847,994,85,5.025306031,0,ZDB-GENE-090313-94
zv23,38185203,38187785,946,85,4.444574087,0,ZDB-GENE-100921-30
zv23,38244618,38253249,946,85,4.444574087,0,ZDB-GENE-100922-122
zv23,38048266,38067548,946,85,4.444574087,0,ZDB-GENE-080204-58
zv23,38190045,38193197,946,85,4.444574087,0,ZDB-GENE-100921-35
zv23,38252940,38275982,946,85,4.444574087,0,ZDB-GENE-050522-519
zv23,39046102,39054442,836,85,3.164764083,0,ZDB-GENE-060328-2
zv23,39476740,39478837,739,71,2.176495954,0,ZDB-GENE-080220-5
zv23,39492454,39596224,739,71,2.468138364,0,ZDB-GENE-030131-3809
zv23,39492454,39596224,833,71,2.468138364,0,ZDB-GENE-030131-3809
zv23,39751632,39753203,725,71,2.056399916,0,ZDB-GENE-081022-103
zv23,39607730,39673848,725,71,2.056399916,0,ZDB-GENE-081022-3
zv23,39757212,39772205,725,71,2.056399916,0,ZDB-GENE-040426-2509
zv23,39778184,39812043,725,71,2.056399916,0,ZDB-GENE-030131-5921
zv23,39876489,39883579,725,71,2.056399916,0,ZDB-GENE-030131-7839
zv23,39492454,39596224,725,71,2.468138364,0,ZDB-GENE-030131-3809
zv23,39704032,39743425,725,71,2.056399916,0,ZDB-GENE-040426-1694
zv23,39843281,39872871,725,71,2.056399916,0,ZDB-GENE-041008-216
zv23,39889893,39896756,650,71,1.455655049,0,ZDB-GENE-060825-325
zv23,39902806,39914394,699,106,1.778347587,0,ZDB-GENE-090313-312
zv23,39917456,39927515,685,106,1.726998612,0,ZDB-GENE-090313-311
zv23,39902806,39914394,685,106,1.778347587,0,ZDB-GENE-090313-312
zv23,39948289,39986123,672,88,1.633288825,0,ZDB-GENE-050706-92
zv23,40266661,40270316,705,85,1.886011912,0,ZDB-GENE-110411-276
zv23,40740744,40746330,705,85,1.886011912,0,ZDB-GENE-030131-7996
zv23,40751462,40754824,705,85,1.886011912,0,ZDB-GENE-090313-167
zv23,40800227,40810331,705,85,1.886011912,0,ZDB-GENE-030131-5997
zv23,40254459,40256020,705,85,1.886011912,0,ZDB-GENE-070302-6
zv23,40407710,40425216,705,85,1.886011912,0,ZDB-GENE-090211-1
zv23,40450032,40466458,705,85,1.886011912,0,ZDB-GENE-041010-223
zv23,40549341,40557014,705,85,1.886011912,0,ZDB-GENE-071004-35
zv23,40684886,40712823,705,85,1.886011912,0,ZDB-GENE-030131-7672
zv23,40726439,40740640,705,85,1.886011912,0,ZDB-GENE-081022-198
zv23,40497508,40501297,705,85,1.886011912,0,ZDB-GENE-110408-37
zv23,40735293,40780345,705,85,1.886011912,0,ZDB-GENE-090313-166
zv23,41030006,41040760,677,85,1.556870216,0,ZDB-GENE-090311-51
zv23,40929548,41006016,677,85,1.668962027,0,ZDB-GENE-090312-96
zv23,41030006,41040760,658,85,1.556870216,0,ZDB-GENE-090311-51
zv23,41062599,41071234,658,85,1.515690033,0,ZDB-GENE-100921-54
zv23,41146930,41169410,658,85,1.515690033,0,ZDB-GENE-100922-43
zv23,41297168,41506870,658,85,1.414478456,0,ZDB-GENE-090617-1
zv23,41297168,41506870,610,85,1.414478456,0,ZDB-GENE-090617-1
zv23,41899953,41922209,652,85,1.47301411,0,ZDB-GENE-100922-80
zv23,41297168,41506870,652,85,1.414478456,0,ZDB-GENE-090617-1
zv23,42010171,42033406,425,231,0,0,ZDB-GENE-061103-553
zv23,42070198,42072785,411,266,0,0,ZDB-GENE-060417-1
zv23,42010171,42033406,411,231,0,0,ZDB-GENE-061103-553
zv23,42075357,42094910,411,266,0,0,ZDB-GENE-090313-149
zv23,42101674,42235605,411,85,0,0,ZDB-GENE-041010-196
zv23,42101674,42235605,475,85,0,0,ZDB-GENE-041010-196
zv23,42101674,42235605,453,85,0,0,ZDB-GENE-041010-196
zv23,42101674,42235605,486,85,0,0,ZDB-GENE-041010-196
zv23,42101674,42235605,518,85,0,0,ZDB-GENE-041010-196
zv23,42101674,42235605,553,85,0,0,ZDB-GENE-041010-196
zv23,42101674,42235605,591,85,0,0,ZDB-GENE-041010-196
zv23,42101674,42235605,634,85,0,0,ZDB-GENE-041010-196
zv23,42101674,42235605,649,85,0,0,ZDB-GENE-041010-196
zv23,42270594,42296182,661,85,1.539289412,0,ZDB-GENE-100922-117
zv23,42101674,42235605,661,85,0,0,ZDB-GENE-041010-196
zv23,42346231,42347058,655,85,1.491519116,0,ZDB-GENE-100922-78
zv23,42649986,42663578,680,85,1.695051601,0,ZDB-GENE-090312-107
zv23,42801453,42807721,680,85,1.695051601,0,ZDB-GENE-090313-17
zv23,42770630,42791463,680,85,1.695051601,0,ZDB-GENE-090313-16
zv23,42822579,42834318,680,85,1.695051601,0,ZDB-GENE-031030-8
zv23,42864596,42882107,723,85,1.802728574,0,ZDB-GENE-070424-33
zv23,42849539,42862163,723,85,2.038879729,0,ZDB-GENE-061027-232
zv23,42910750,42919521,676,85,1.662813558,0,ZDB-GENE-041010-183
zv23,42864596,42882107,676,85,1.802728574,0,ZDB-GENE-070424-33
zv23,42888156,42901803,676,85,1.662813558,0,ZDB-GENE-080724-3
zv23,42943804,42954118,643,85,1.396888521,0,ZDB-GENE-040625-72
zv23,43010416,43011853,675,85,1.6547711,0,ZDB-GENE-071004-47
zv23,42958102,42969656,675,235,1.6547711,0,ZDB-GENE-110408-7
zv23,42974692,42980371,675,235,1.6547711,0,ZDB-GENE-071004-48
zv23,43050112,43062606,675,85,1.6547711,0,ZDB-GENE-050522-419
zv23,43078002,43100035,675,85,1.6547711,0,ZDB-GENE-030131-2403
zv23,43136544,43181508,675,85,1.6547711,0,ZDB-GENE-040426-966
zv23,43184259,43194200,675,85,1.6547711,0,ZDB-GENE-041010-120
zv23,43107643,43123231,675,85,1.6547711,0,ZDB-GENE-110411-232
zv23,43206969,43254366,675,85,1.252998366,0,ZDB-GENE-080219-51
zv23,42985967,43000390,675,85,1.6547711,0,ZDB-GENE-030131-2932
zv23,43206969,43254366,615,85,1.252998366,0,ZDB-GENE-080219-51
zv23,43392272,43497024,647,85,1.431079479,0,ZDB-GENE-090313-186
zv23,43668550,43674895,610,85,1.153426494,0,ZDB-GENE-090313-413
zv23,43886430,43892239,610,85,1.153426494,0,ZDB-GENE-060224-2
zv23,43546317,43583130,610,85,1.153426494,0,ZDB-GENE-090313-320
zv23,43589729,43619476,610,85,1.153426494,0,ZDB-GENE-090313-319
zv23,43623044,43639783,610,85,1.153426494,0,ZDB-GENE-040912-78
zv23,43729183,43760741,610,85,1.153426494,0,ZDB-GENE-080303-29
zv23,43792176,43816067,610,85,1.153426494,0,ZDB-GENE-080819-3
zv23,43852809,43860436,610,85,1.153426494,0,ZDB-GENE-030131-5338
zv23,43864137,43886382,610,85,1.153426494,0,ZDB-GENE-040426-1995
zv23,43774847,43821633,610,85,1.153426494,0,ZDB-GENE-030131-355
zv23,43918961,43925704,594,102,1.033575923,0,ZDB-GENE-110411-145
zv23,43963002,43970721,579,120,0.924626271,0,ZDB-GENE-110411-60
zv23,43938464,43955462,579,120,0.924626271,0,ZDB-GENE-050417-470
zv23,43977799,43997095,579,120,0.924626271,0,ZDB-GENE-110411-37
zv23,44002691,44012105,549,120,0.745105271,0,ZDB-GENE-110411-90
zv23,44017505,44034669,513,167,0,0,ZDB-GENE-110408-39
zv23,44039247,44097432,483,169,0,0,ZDB-GENE-110411-178
zv23,44039247,44097432,451,169,0,0,ZDB-GENE-110411-178
zv23,44039247,44097432,486,169,0,0,ZDB-GENE-110411-178
zv23,44107515,44108214,523,169,0,0,ZDB-GENE-110411-57
zv23,44119065,44151665,523,169,0,0,ZDB-GENE-070912-4
zv23,44039247,44097432,523,169,0,0,ZDB-GENE-110411-178
zv23,44430097,44432289,523,158,0,0,ZDB-GENE-040628-3
zv23,44323808,44346906,523,308,0,0,ZDB-GENE-110408-58
zv23,44356963,44399519,523,158,0,0,ZDB-GENE-070112-492
zv23,44402392,44417117,523,158,0,0,ZDB-GENE-110411-13
zv23,44500847,44528029,486,146,0,0,ZDB-GENE-990415-65
zv23,44577524,44578558,518,146,0,0,ZDB-GENE-110411-219
zv23,44581590,44582288,518,146,0,0,ZDB-GENE-110411-227
zv23,44500847,44528029,518,146,0,0,ZDB-GENE-990415-65
zv23,44588445,44610519,518,164,0,0,ZDB-GENE-050522-191
zv23,44555187,44567688,518,146,0,0,ZDB-GENE-040426-1728
zv23,44588445,44610519,506,164,0,0,ZDB-GENE-050522-191
zv23,44613732,44632105,506,146,0,0,ZDB-GENE-110408-56
zv23,44652957,44662183,518,146,0,0,ZDB-GENE-990415-216
zv23,44715043,44720225,518,146,0,0,ZDB-GENE-031002-33
zv23,44750218,44757455,518,146,0,0,ZDB-GENE-100922-146
zv23,44783647,44793346,518,146,0,0,ZDB-GENE-090312-119
zv23,44866496,44872092,518,146,0,0,ZDB-GENE-041212-13
zv23,44613732,44632105,518,146,0,0,ZDB-GENE-110408-56
zv23,44662350,44666564,518,146,0,0,ZDB-GENE-040718-242
zv23,44727895,44739806,518,146,0,0,ZDB-GENE-031006-5
zv23,44760942,44769699,518,146,0,0,ZDB-GENE-040426-2333
zv23,44771973,44817405,518,146,0,0,ZDB-GENE-090313-6
zv23,44875565,44889707,518,146,0,0,ZDB-GENE-040801-162
zv23,44907805,44934536,478,134,0,0,ZDB-GENE-030131-3273
zv23,44934781,44966494,478,134,0,0,ZDB-GENE-110411-270
zv23,45378522,45382172,476,140,0,0,ZDB-GENE-040912-122
zv23,45409243,45414522,456,140,0,0,ZDB-GENE-110411-140
zv23,45499207,45513949,456,204,0,0,ZDB-GENEP-101020-1
zv23,45421232,45436634,456,140,0,0,ZDB-GENE-110411-151
zv23,45443907,45457012,456,140,0,0,ZDB-GENE-080917-52
zv23,45518932,45540367,456,140,0,0,ZDB-GENE-090504-4
zv23,45458818,45494172,456,140,0,0,ZDB-GENE-021031-4
zv23,45518932,45540367,519,140,0,0,ZDB-GENE-090504-4
zv23,45543858,45549900,519,140,0,0,ZDB-GENE-110411-208
zv23,45551188,45565371,519,140,0,0,ZDB-GENE-110411-68
zv23,45574171,45596532,519,140,0,0,ZDB-GENE-001127-2
zv23,45618635,45625827,451,140,0,0,ZDB-GENE-080305-11
zv23,45832475,45838877,637,159,1.349668051,0,ZDB-GENE-040426-3
zv23,45848841,45863552,592,159,1.017950461,0,ZDB-GENE-110411-38
zv23,45870809,45881111,592,159,1.017950461,0,ZDB-GENE-110411-128
zv23,45964749,45966878,558,159,0.796673968,0,ZDB-GENE-080204-90
zv23,46024616,46033550,558,159,0.796673968,0,ZDB-GENE-050522-169
zv23,46043936,46055406,558,159,0.796673968,0,ZDB-GENE-040426-2364
zv23,46158830,46166002,558,159,0.796673968,0,ZDB-GENE-040426-917
zv23,45924051,45934726,558,159,0.796673968,0,ZDB-GENE-110411-1
zv23,45939949,45962152,558,159,0.796673968,0,ZDB-GENE-110411-284
zv23,45948521,45985841,558,159,0.796673968,0,ZDB-GENE-100822-1
zv23,46067325,46080864,558,159,0.796673968,0,ZDB-GENE-110411-10
zv23,46097474,46120541,558,159,0.796673968,0,ZDB-GENE-050517-35
zv23,46140901,46157668,558,159,0.796673968,0,ZDB-GENE-030131-900
zv23,46169147,46181519,558,159,0.796673968,0,ZDB-GENE-020424-4
zv23,45997451,46007443,558,159,0.796673968,0,ZDB-GENE-110411-49
zv23,46128778,46139476,558,159,0.796673968,0,ZDB-GENE-110411-92
zv23,46321046,46343413,748,186,2.262699552,0,ZDB-GENE-060421-3827
zv23,46346823,46350363,748,186,2.262699552,0,ZDB-GENE-090512-3
zv23,46354748,46365820,775,118,2.518634235,0,ZDB-GENE-050913-29
zv24,229056,273120,375,362,0,0,ZDB-GENE-030131-5556
zv24,450049,480816,474,323,0,0,ZDB-GENE-091027-1
zv24,497261,519314,474,340,0,0,ZDB-GENE-070209-191
zv24,497261,519314,440,340,0,0,ZDB-GENE-070209-191
zv24,497261,519314,408,340,0,0,ZDB-GENE-070209-191
zv24,591121,592919,365,359,0,0,ZDB-GENE-120709-70
zv24,595106,597000,365,359,0,0,ZDB-GENE-070301-2
zv24,541586,587807,365,359,0,0,ZDB-GENE-120709-30
zv24,524153,535227,365,340,0,0,ZDB-GENE-091204-64
zv24,958059,994992,333,563,0,0,ZDB-GENE-050320-46
zv24,1118910,1120547,374,355,0,0,ZDB-GENE-120709-107
zv24,997462,1023107,374,355,0,0,ZDB-GENE-030131-4975
zv24,1023798,1035824,374,355,0,0,ZDB-GENE-040426-1344
zv24,1055234,1113558,374,355,0,0,ZDB-GENE-120709-25
zv24,1125152,1163974,374,484,0,0,ZDB-GENE-060803-2
zv24,1174965,1316646,374,349,0,0,ZDB-GENE-030519-2
zv24,1036479,1049024,374,355,0,0,ZDB-GENE-050522-332
zv24,1174965,1316646,330,349,0,0,ZDB-GENE-030519-2
zv24,1306816,1308883,272,349,0,0,ZDB-GENE-091204-108
zv24,1174965,1316646,272,349,0,0,ZDB-GENE-030519-2
zv24,1397923,1426147,299,235,0,0,ZDB-GENE-091116-47
zv24,1459028,1463256,374,298,0,0,ZDB-GENE-091120-3
zv24,2317917,2346844,388,362,0,0,ZDB-GENE-030131-8032
zv24,2381315,2415101,388,362,0,0,ZDB-GENE-030219-137
zv24,2529155,2549581,388,359,0,0,ZDB-GENE-060929-1250
zv24,2553719,2558913,388,359,0,0,ZDB-GENE-040718-212
zv24,2347319,2368307,388,362,0,0,ZDB-GENE-091204-74
zv24,2701420,2803982,394,310,0,0,ZDB-GENE-070928-38
zv24,2701420,2803982,435,310,0,0,ZDB-GENE-070928-38
zv24,2701420,2803982,419,310,0,0,ZDB-GENE-070928-38
zv24,2701420,2803982,378,310,0,0,ZDB-GENE-070928-38
zv24,3118935,3127928,394,340,0,0,ZDB-GENE-091204-339
zv24,3130620,3137026,394,340,0,0,ZDB-GENE-070424-195
zv24,3213163,3214741,394,400,0,0,ZDB-GENE-091204-149
zv24,3234919,3241719,394,444,0,0,ZDB-GENE-040426-2148
zv24,3025823,3038143,394,340,0,0,ZDB-GENE-000210-21
zv24,3160486,3185570,394,400,0,0,ZDB-GENE-030131-8001
zv24,3216308,3234758,394,444,0,0,ZDB-GENE-091204-383
zv24,2701420,2803982,394,310,0,0,ZDB-GENE-070928-38
zv24,3256242,3315306,394,424,0,0,ZDB-GENE-091204-235
zv24,3335321,3420385,420,302,0,0,ZDB-GENE-050913-18
zv24,3385577,3404089,438,262,0,0,ZDB-GENE-040625-30
zv24,3335321,3420385,438,302,0,0,ZDB-GENE-050913-18
zv24,3385577,3404089,473,262,0,0,ZDB-GENE-040625-30
zv24,3335321,3420385,473,302,0,0,ZDB-GENE-050913-18
zv24,3406074,3414120,473,302,0,0,ZDB-GENE-070410-130
zv24,3491574,3497718,520,302,0,0,ZDB-GENE-050320-142
zv24,3547093,3554823,520,278,0,0,ZDB-GENE-050913-44
zv24,3556682,3605698,520,278,0,0,ZDB-GENE-030131-8101
zv24,3335321,3420385,520,302,0,0,ZDB-GENE-050913-18
zv24,3425230,3544764,520,278,0,0,ZDB-GENE-090317-1
zv24,3615482,3860978,520,301,0,0,ZDB-GENE-060503-160
zv24,3615482,3860978,473,301,0,0,ZDB-GENE-060503-160
zv24,4219204,4226635,473,300,0,0,ZDB-GENE-021115-9
zv24,4232679,4234119,473,300,0,0,ZDB-GENE-091204-228
zv24,4041501,4081772,473,300,0,0,ZDB-GENE-091112-22
zv24,4450753,4501952,487,276,0,0,ZDB-GENE-091117-45
zv24,4525362,4527956,441,276,0,0,ZDB-GENE-000328-3
zv24,4835111,4845460,441,276,0,0,ZDB-GENE-030131-1132
zv24,5050300,5053485,441,276,0,0,ZDB-GENE-000208-4
zv24,5057582,5062137,441,276,0,0,ZDB-GENE-040622-4
zv24,4450753,4501952,441,276,0,0,ZDB-GENE-091117-45
zv24,4847526,4861772,441,276,0,0,ZDB-GENE-110411-117
zv24,5872961,5881803,478,297,0,0,ZDB-GENE-091117-34
zv24,5884002,5892551,478,297,0,0,ZDB-GENE-030131-5686
zv24,5288518,5296572,478,299,0,0,ZDB-GENE-030131-5048
zv24,5924127,5953001,478,297,0,0,ZDB-GENE-070830-1
zv24,5317429,5394427,478,299,0,0,ZDB-GENE-070326-1
zv24,5736541,5797178,478,299,0,0,ZDB-GENE-070830-2
zv24,5895187,5901944,478,297,0,0,ZDB-GENE-091117-36
zv24,5954968,5973257,583,297,0.951998129,0,ZDB-GENE-040426-1177
zv24,5976513,5991620,583,297,0.951998129,0,ZDB-GENE-040801-128
zv24,5993528,5995352,498,297,0,0,ZDB-GENE-091116-7
zv24,6098678,6107845,498,324,0,0,ZDB-GENE-030131-4430
zv24,6119374,6121452,498,324,0,0,ZDB-GENE-070424-55
zv24,5996277,5998077,498,297,0,0,ZDB-GENE-091113-46
zv24,5999274,6016461,498,297,0,0,ZDB-GENE-050522-268
zv24,6108917,6112693,498,324,0,0,ZDB-GENEP-090508-5
zv24,6216526,6242312,498,296,0,0,ZDB-GENE-030909-9
zv24,6018848,6096165,498,297,0,0,ZDB-GENE-040426-1701
zv24,6123408,6161601,498,324,0,0,ZDB-GENE-040426-1318
zv24,6369978,6429026,498,292,0,0,ZDB-GENE-041008-66
zv24,6244647,6343712,498,296,0,0,ZDB-GENE-041026-4
zv24,6369978,6429026,423,292,0,0,ZDB-GENE-041008-66
zv24,6369978,6429026,457,292,0,0,ZDB-GENE-041008-66
zv24,6369978,6429026,488,292,0,0,ZDB-GENE-041008-66
zv24,6443802,6459153,521,292,0,0,ZDB-GENE-010406-1
zv24,6369978,6429026,521,292,0,0,ZDB-GENE-041008-66
zv24,6479759,6584590,521,292,0,0,ZDB-GENE-060130-18
zv24,6775031,6777800,513,292,0,0,ZDB-GENE-091204-209
zv24,6803801,6809241,513,292,0,0,ZDB-GENE-070718-1
zv24,6884697,6885766,513,292,0,0,ZDB-GENE-091118-72
zv24,6701066,6758960,513,292,0,0,ZDB-GENE-090918-5
zv24,6815106,7011273,513,292,0,0,ZDB-GENE-090918-4
zv24,7267017,7271690,495,305,0,0,ZDB-GENE-091113-32
zv24,7799969,7812745,515,292,0,0,ZDB-GENE-050522-134
zv24,7854910,7859867,515,292,0,0,ZDB-GENE-040426-1948
zv24,7933431,7939878,515,292,0,0,ZDB-GENE-060810-147
zv24,8105504,8109498,515,292,0,0,ZDB-GENE-030131-3502
zv24,7408318,7435323,515,292,0,0,ZDB-GENE-070424-10
zv24,7635354,7662967,515,292,0,0,ZDB-GENE-080520-3
zv24,7671550,7700790,515,292,0,0,ZDB-GENE-060929-998
zv24,7750653,7781547,515,292,0,0,ZDB-GENE-030131-5509
zv24,7827403,7841798,515,331,0,0,ZDB-GENE-091204-315
zv24,7913875,7930260,515,292,0,0,ZDB-GENE-091118-90
zv24,7941486,7967618,515,292,0,0,ZDB-GENE-041010-72
zv24,8054762,8070970,515,292,0,0,ZDB-GENE-040426-1951
zv24,8288596,8307832,515,292,0,0,ZDB-GENE-060312-46
zv24,7450418,7551624,515,292,0,0,ZDB-GENE-091204-153
zv24,7598268,7623675,515,292,0,0,ZDB-GENE-091118-99
zv24,7709398,7745576,515,292,0,0,ZDB-GENE-050522-215
zv24,7862140,7890778,515,292,0,0,ZDB-GENE-091204-132
zv24,7974762,8049198,515,292,0,0,ZDB-GENE-050306-42
zv24,8521274,8532116,587,292,0.983461956,0,ZDB-GENE-011212-6
zv24,8536095,8541428,587,292,0.983461956,0,ZDB-GENE-060825-156
zv24,8627838,8632147,587,292,0.983461956,0,ZDB-GENE-050127-1
zv24,8541724,8577777,587,292,0.983461956,0,ZDB-GENE-030131-7279
zv24,8661507,8688060,587,292,0.983461956,0,ZDB-GENE-060421-5612
zv24,8704976,8769109,587,292,0.983461956,0,ZDB-GENE-041114-26
zv24,8779687,8802335,587,292,0.876834922,0,ZDB-GENE-050417-195
zv24,8779687,8802335,553,292,0.876834922,0,ZDB-GENE-050417-195
zv24,8904848,8926260,553,292,0.762789461,0,ZDB-GENE-091204-350
zv24,9088139,9094864,515,292,0,0,ZDB-GENE-030131-475
zv24,8978794,9068778,515,292,0,0,ZDB-GENE-091116-98
zv24,9213180,9388594,515,291,0.614318663,0,ZDB-GENE-000607-77
zv24,9367529,9413086,543,291,0.615576089,0,ZDB-GENE-091204-362
zv24,9213180,9388594,543,291,0.614318663,0,ZDB-GENE-000607-77
zv24,9390918,9397301,515,291,0,0,ZDB-GENE-030131-1759
zv24,9405172,9406050,515,291,0,0,ZDB-GENE-091204-118
zv24,9777358,9780072,515,291,0,0,ZDB-GENE-070822-24
zv24,9788557,9791883,515,291,0,0,ZDB-GENE-060818-27
zv24,9804156,9806888,515,291,0,0,ZDB-GENE-071004-30
zv24,9819383,9822071,515,291,0,0,ZDB-GENE-030131-5358
zv24,9367529,9413086,515,291,0.615576089,0,ZDB-GENE-091204-362
zv24,9473962,9490660,515,291,0,0,ZDB-GENE-031112-2
zv24,9497490,9535847,515,291,0,0,ZDB-GENE-060626-1
zv24,9681949,9694524,515,291,0,0,ZDB-GENE-030131-6034
zv24,9795807,9798678,515,291,0,0,ZDB-GENE-091112-4
zv24,9812391,9815242,515,291,0,0,ZDB-GENE-091112-14
zv24,9213180,9388594,515,291,0.614318663,0,ZDB-GENE-000607-77
zv24,9544742,9673936,515,291,0,0,ZDB-GENE-091204-397
zv24,9696581,9761020,515,291,0,0,ZDB-GENE-030131-6671
zv24,9855499,9972510,515,307,0,0,ZDB-GENE-091204-342
zv24,9413140,9464727,515,291,0,0,ZDB-GENE-091204-117
zv24,10016762,10071107,495,307,0,0,ZDB-GENE-091118-71
zv24,10103827,10119748,495,307,0,0,ZDB-GENE-040426-2157
zv24,10149877,10177731,495,307,0,0,ZDB-GENE-050913-33
zv24,9855499,9972510,495,307,0,0,ZDB-GENE-091204-342
zv24,10214214,10216778,546,307,0.72646596,0,ZDB-GENE-990415-162
zv24,10218095,10265609,546,307,0,0,ZDB-GENE-091204-42
zv24,10231256,10233169,507,307,0,0,ZDB-GENE-091204-106
zv24,10218095,10265609,507,307,0,0,ZDB-GENE-091204-42
zv24,10669480,10669620,507,279,0,0,ZDB-GENE-091204-102
zv24,10670901,10673581,507,279,0,0,ZDB-GENE-030131-5667
zv24,10855376,10859413,507,279,0,0,ZDB-GENE-040801-269
zv24,11225866,11239234,507,267,0,0,ZDB-GENE-091204-294
zv24,11394426,11397097,507,267,0,0,ZDB-GENE-091116-43
zv24,10842340,10848630,507,279,0,0,ZDB-GENE-050417-389
zv24,11106963,11119101,507,279,0,0,ZDB-GENE-091204-232
zv24,11153630,11162899,507,403,0,0,ZDB-GENE-051107-10
zv24,11337126,11338672,507,267,0,0,ZDB-GENE-091118-2
zv24,11369320,11370759,507,267,0,0,ZDB-GENE-091118-132
zv24,10594127,10629290,507,279,0,0,ZDB-GENE-040426-2590
zv24,10673654,10823570,507,279,0,0,ZDB-GENE-091112-16
zv24,10878632,10882317,507,279,0,0,ZDB-GENE-091204-205
zv24,10896763,11081707,507,279,0,0,ZDB-GENE-080123-1
zv24,11122560,11218396,507,267,0,0,ZDB-GENE-040426-814
zv24,11245793,11278284,507,267,0,0,ZDB-GENE-040426-2799
zv24,11300500,11593735,507,191,0,0,ZDB-GENE-041111-162
zv24,11300500,11593735,535,191,0,0,ZDB-GENE-041111-162
zv24,11681062,11691834,639,389,1.366359382,0,ZDB-GENE-031112-11
zv24,11662487,11680658,639,357,1.366359382,0,ZDB-GENE-040801-64
zv24,11853461,11972939,263,156,0,0,ZDB-GENE-030131-945
zv24,11950149,11951686,239,0,0,ZDB-GENE-091116-11,
zv24,11853461,11972939,239,156,0,0,ZDB-GENE-030131-945
zv24,12045441,12048791,256,237,0,0,ZDB-GENE-091113-58
zv24,12023441,12032453,256,237,0,0,ZDB-GENE-070301-3
zv24,12531618,12591540,413,265,0,0,ZDB-GENE-040426-1307
zv24,12531618,12591540,452,265,0,0,ZDB-GENE-040426-1307
zv24,12643905,12647191,501,265,0,0,ZDB-GENE-120709-32
zv24,12642817,12654471,501,265,0,0,ZDB-GENE-041014-306
zv24,12655982,12672326,501,265,0,0,ZDB-GENE-041014-307
zv24,12738148,12743225,588,217,0.990409284,0,ZDB-GENE-030131-5486
zv24,12817462,12819166,588,217,0.990409284,0,ZDB-GENE-091204-68
zv24,12849936,12858615,588,217,0.990409284,0,ZDB-GENE-991110-17
zv24,12887567,12892982,588,217,0.990409284,0,ZDB-GENE-040912-120
zv24,13181706,13185264,588,217,0.990409284,0,ZDB-GENE-091204-278
zv24,13241346,13253605,588,217,0.990409284,0,ZDB-GENE-090612-2
zv24,12824152,12843055,588,217,0.990409284,0,ZDB-GENE-040426-2266
zv24,12867252,12887962,588,217,0.990409284,0,ZDB-GENE-050809-116
zv24,12893860,12920157,588,217,0.990409284,0,ZDB-GENE-050113-1
zv24,13155613,13176976,588,217,0.990409284,0,ZDB-GENE-070112-2242
zv24,12921719,13144190,588,217,0.990409284,0,ZDB-GENE-040426-687
zv24,13266405,13470148,588,283,0.97526255,0,ZDB-GENE-091113-38
zv24,13266405,13470148,573,283,0.97526255,0,ZDB-GENE-091113-38
zv24,13539520,13618241,580,229,0.931216521,0,ZDB-GENE-050106-1
zv24,13829199,13919592,580,229,0.931216521,0,ZDB-GENE-990712-18
zv24,14106460,14116654,580,229,0.931216521,0,ZDB-GENE-060421-6224
zv24,14118964,14138957,580,229,0.931216521,0,ZDB-GENE-021011-1
zv24,14144329,14349078,580,229,1.063270724,0,ZDB-GENE-010406-3
zv24,14144329,14349078,685,229,1.063270724,0,ZDB-GENE-010406-3
zv24,14355537,14360236,578,229,0.917211559,0,ZDB-GENE-030131-2709
zv24,14437975,14440544,578,229,0.917211559,0,ZDB-GENE-091117-29
zv24,14432068,14436202,578,229,0.917211559,0,ZDB-GENE-091118-45
zv24,14445146,14461291,578,229,0.917211559,0,ZDB-GENE-031030-13
zv24,14463461,14481677,578,229,0.917211559,0,ZDB-GENE-040426-2401
