ensembl_gene_id,external_gene_name,hsapiens_homolog_associated_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSDARG00000102332,spint1a,LRP11,437.2748054,4.962601498,0.718722835,6.904750002,5.03e-12,3.07e-9
ENSDARG00000102332,spint1a,SPINT4,437.2748054,4.962601498,0.718722835,6.904750002,5.03e-12,3.07e-9
ENSDARG00000102415,scinla,,982.5490282,1.960360726,0.368862747,5.314607506,1.07e-7,8.17e-6
ENSDARG00000102435,plekhf1,ZFYVE16,158.092763,3.085924532,0.765476621,4.031376593,5.55e-5,0.001436291
ENSDARG00000102435,plekhf1,PLEKHF1,158.092763,3.085924532,0.765476621,4.031376593,5.55e-5,0.001436291
ENSDARG00000102464,wnt5b,WNT5B,41.87407568,1.990321887,0.624515635,3.186984882,0.001437643,0.019553954
ENSDARG00000102478,ADAMTS7,ADAMTS7,1050.455686,-1.85194574,0.575451347,-3.21824903,0.001289758,0.017872001
ENSDARG00000102514,BX323596.2,CXCL9,329.5615202,1.763209226,0.576752178,3.057134923,0.002234637,0.027748144
ENSDARG00000102525,lck,BLK,98.1514266,2.800728088,0.551495884,5.078420652,3.81e-7,2.43e-5
ENSDARG00000102554,zgc:112433,FUT5,59.52833054,2.988042173,0.588635056,5.076221918,3.85e-7,2.44e-5
ENSDARG00000102554,zgc:112433,FUT3,59.52833054,2.988042173,0.588635056,5.076221918,3.85e-7,2.44e-5
ENSDARG00000102554,zgc:112433,FUT6,59.52833054,2.988042173,0.588635056,5.076221918,3.85e-7,2.44e-5
ENSDARG00000102555,si:dkey-33i11.9,,103.094226,3.011809344,0.545066548,5.525580972,3.28e-8,3.21e-6
ENSDARG00000102638,si:rp71-7l19.2,,13.70938314,2.068119941,0.700431875,2.952635387,0.003150739,0.036086753
ENSDARG00000102727,si:ch73-182e20.4,KLK15,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102727,si:ch73-182e20.4,PRSS27,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102727,si:ch73-182e20.4,PRSS37,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102727,si:ch73-182e20.4,TMPRSS12,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102727,si:ch73-182e20.4,PRSS42P,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102727,si:ch73-182e20.4,KLK9,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102727,si:ch73-182e20.4,PRSS33,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102727,si:ch73-182e20.4,PRSS50,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102727,si:ch73-182e20.4,PRSS48,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102727,si:ch73-182e20.4,AC011473.4,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102727,si:ch73-182e20.4,PRSS57,75.7752374,4.265382634,0.743463623,5.7371773170000004,9.63e-9,1.25e-6
ENSDARG00000102758,FO704661.1,,115.8314106,1.989636728,0.544145998,3.656439143,2.55743e-4,0.00500606
ENSDARG00000102762,pik3r5,PIK3R5,234.1005782,1.942111007,0.439514089,4.418768488,9.93e-6,3.4421e-4
ENSDARG00000102773,cacna1da,CACNA1D,1585.689288,-2.001691246,0.580774189,-3.446591265,5.67707e-4,0.00937198
ENSDARG00000102776,cxcl19,,112.3810179,4.920010076,0.769554409,6.393323228,1.62e-10,4.4e-8
ENSDARG00000102872,FP236157.2,,8.29186787,2.520599344,0.782405892,3.221600669,0.001274767,0.017698659
ENSDARG00000102888,gpr39,GPR39,9.335685301,2.21919234,0.734722146,3.020451137,0.002523984,0.030560636
ENSDARG00000102929,zgc:101715,C19orf12,37.61022476,2.53862756,0.613144086,4.140344198,3.47e-5,9.80115e-4
ENSDARG00000102981,cyp2k16,CYP2J2,10.86409084,2.347266707,0.825284965,2.84418935,0.004452458,0.047416793
ENSDARG00000102981,cyp2k16,CYP2C8,10.86409084,2.347266707,0.825284965,2.84418935,0.004452458,0.047416793
ENSDARG00000102981,cyp2k16,CYP2C9,10.86409084,2.347266707,0.825284965,2.84418935,0.004452458,0.047416793
ENSDARG00000102981,cyp2k16,AL583836.1,10.86409084,2.347266707,0.825284965,2.84418935,0.004452458,0.047416793
ENSDARG00000102981,cyp2k16,CYP2C18,10.86409084,2.347266707,0.825284965,2.84418935,0.004452458,0.047416793
ENSDARG00000102981,cyp2k16,CYP2C19,10.86409084,2.347266707,0.825284965,2.84418935,0.004452458,0.047416793
ENSDARG00000103077,si:rp71-81e14.2,CD7,22.5321759,2.363415178,0.691773606,3.416457576,6.34415e-4,0.010205503
ENSDARG00000103117,tmprss4a,ST14,84.70137153,2.402111375,0.769885021,3.120091067,0.001807951,0.02351123
ENSDARG00000103146,nlrc3,NLRC3,70.66600292,2.034398071,0.64529191,3.152678717,0.001617798,0.021579039
ENSDARG00000103148,nectin4b,NECTIN4,19.00504245,2.691053602,0.658983566,4.083642965,4.43e-5,0.001191646
ENSDARG00000103164,zgc:194948,,26.69428601,3.56364606,0.817960575,4.356745505,1.32e-5,4.38566e-4
ENSDARG00000103193,CR394535.1,,13.17246915,3.05438792,0.838131279,3.644283414,2.68138e-4,0.005205816
ENSDARG00000103199,si:dkey-247k7.2,,592.1060875,4.406313791,0.783989066,5.620376588,1.91e-8,2.09e-6
ENSDARG00000103276,fcer1g,,167.7828956,2.005122695,0.507533844,3.95071722,7.79e-5,0.001929446
ENSDARG00000103277,cyp24a1,CYP24A1,145.7492896,2.906342892,0.84526788,3.438369018,5.8523e-4,0.009601984
ENSDARG00000103298,ephx5,EPHX1,55.26290259,-2.376285709,0.648457019,-3.664523077,2.478e-4,0.004908962
ENSDARG00000103319,si:ch73-359m17.7,,20.71828527,3.027425849,0.790281694,3.830818646,1.27718e-4,0.002894617
ENSDARG00000103322,si:ch73-347e22.8,,66.01032652,4.408445844,0.77964166,5.654451357,1.56e-8,1.79e-6
ENSDARG00000103351,FP102192.2,,229.878764,2.622463414,0.574963951,4.56109189,5.09e-6,2.01621e-4
ENSDARG00000103485,card14,CARD14,95.14839561,3.392732876,0.670926047,5.056791118,4.26e-7,2.61e-5
ENSDARG00000103503,dgat1a,DGAT1,35183.15873,3.925337589,0.55355852,7.091097773,1.33e-12,1.14e-9
ENSDARG00000103515,vcana,VCAN,22.3506385,2.63707327,0.839358319,3.141772959,0.001679282,0.022164243
ENSDARG00000103551,rnf213b,AC124319.1,5850.819864,1.304534175,0.440626573,2.960634367,0.003070062,0.035332959
ENSDARG00000103634,CU914622.2,,143.5012808,5.158770273,0.749057247,6.887017376,5.7e-12,3.21e-9
ENSDARG00000103666,dapk2b,,7.931485308,2.606271091,0.82045307,3.176624218,0.00149,0.020125342
ENSDARG00000103677,CABZ01008730.1,OGFR,46.47669064,2.18567637,0.652196869,3.351252475,8.04469e-4,0.012285238
ENSDARG00000103696,CABZ01064968.1,,26.8033784,3.590499429,0.804543529,4.462778333,8.09e-6,2.88489e-4
ENSDARG00000103702,si:busm1-194e12.8,HLA-DQA1,9.295954112,2.422389901,0.855703017,2.830876895,0.004642058,0.048900462
ENSDARG00000103702,si:busm1-194e12.8,HLA-DQA2,9.295954112,2.422389901,0.855703017,2.830876895,0.004642058,0.048900462
ENSDARG00000103703,cldn23b,CLDN23,6.898575512,2.725461811,0.839901411,3.244978251,0.001174596,0.016565907
ENSDARG00000103716,si:busm1-194e12.11,HLA-DQA1,1350.263103,2.186889235,0.536881147,4.073320967,4.63e-5,0.001229918
ENSDARG00000103716,si:busm1-194e12.11,HLA-DQA2,1350.263103,2.186889235,0.536881147,4.073320967,4.63e-5,0.001229918
ENSDARG00000103720,zgc:162730,,3073.057894,2.160902353,0.472673973,4.571655045,4.84e-6,1.9351e-4
ENSDARG00000103743,si:dkeyp-72e1.9,,117.6114445,-2.353289436,0.727836539,-3.233266414,0.001223834,0.017136075
ENSDARG00000103750,si:ch211-246m6.5,,2078.600817,-3.118411568,0.868946945,-3.588724934,3.32299e-4,0.006166125
ENSDARG00000103755,si:dkeyp-4c4.1,,5.103594197,2.770879701,0.820228201,3.378181458,7.29669e-4,0.011328934
ENSDARG00000103769,si:ch211-147m6.2,,22.83437831,2.450124404,0.782360853,3.131706288,0.001737936,0.022714203
ENSDARG00000103802,si:ch73-389b16.2,,1162.038343,-1.513528172,0.482416101,-3.137391494,0.001704584,0.022401453
ENSDARG00000103806,BX004785.3,,13.86808225,3.191420034,0.818517897,3.899022912,9.66e-5,0.002290869
ENSDARG00000103929,ildr1a,ILDR1,188.2519566,4.541160529,0.702300976,6.466117359,1.01e-10,3.07e-8
ENSDARG00000103981,bhlha9,BHLHA9,4.266627409,2.80482697,0.833889864,3.363546063,7.6948e-4,0.011843902
ENSDARG00000103984,cyth4b,CYTH4,243.4581424,1.584171959,0.494664526,3.202517818,0.001362319,0.018768068
ENSDARG00000104022,gcgra,,11.26132674,2.364467482,0.794439203,2.97627241,0.002917756,0.034019281
ENSDARG00000104045,tlr22,,133.8375149,2.022980588,0.436817621,4.631178992,3.64e-6,1.52829e-4
ENSDARG00000104090,june,,130.8889715,1.830213766,0.544324833,3.362355813,7.72805e-4,0.011877987
ENSDARG00000104100,bmpr1ba,BMPR1B,24.47260251,2.692894861,0.611389676,4.404547491,1.06e-5,3.64273e-4
ENSDARG00000104113,zgc:136767,,33.34190724,3.058462692,0.812282655,3.765268989,1.6637e-4,0.00359181
ENSDARG00000104118,antxr2a,ANTXR2,413.0801683,1.415782744,0.465550331,3.041094911,0.002357195,0.028900968
ENSDARG00000104134,BX323793.1,,37.50120717,2.988358961,0.843947239,3.540931024,3.98718e-4,0.007079309
ENSDARG00000104179,rab11fip5a,RAB11FIP5,27.13900692,1.804255819,0.548078946,3.291963377,9.94906e-4,0.014529697
ENSDARG00000104181,tmsb1,,848.4650635,3.18084894,0.638368131,4.982781542,6.27e-7,3.6e-5
ENSDARG00000104185,AL831726.2,,29.81437225,2.050999801,0.627796417,3.266982329,0.001087005,0.015618848
ENSDARG00000104188,fam83fb,FAM83E,29.46156051,2.825835022,0.76429110200000006,3.697328171,2.17881e-4,0.004450273
ENSDARG00000104188,fam83fb,FAM83F,29.46156051,2.825835022,0.76429110200000006,3.697328171,2.17881e-4,0.004450273
ENSDARG00000104197,ptpn22,,209.154668,2.185568392,0.486248331,4.494757623,6.96e-6,2.6006e-4
ENSDARG00000104200,BX901923.2,,60.63843173,4.315067371,0.716856386,6.019430744,1.75e-9,3.09e-7
ENSDARG00000104221,sat2b,SAT2,357.9137945,-1.390154488,0.487879917,-2.849378378,0.004380475,0.046883573
ENSDARG00000104235,myo5c,MYO5C,22.74232431,2.876593229,0.751143856,3.829616934,1.28343e-4,0.00290571
ENSDARG00000104255,arhgap27,ARHGAP27,260.1846964,1.66976866,0.482990912,3.457143016,5.45935e-4,0.009096791
ENSDARG00000104292,ccn2b,,44.1613061,2.796319743,0.791643962,3.532294662,4.1197e-4,0.007284018
ENSDARG00000104314,nrg1,NRG1,32.32856944,3.302775412,0.766774118,4.307364235,1.65e-5,5.29147e-4
ENSDARG00000104332,cdh28,CDH3,43.66387817,3.385399582,0.600798951,5.634829387,1.75e-8,1.95e-6
ENSDARG00000104350,si:dkey-68o6.6,,142.9317672,3.329496959,0.61886271,5.380025176,7.45e-8,6.08e-6
ENSDARG00000104399,tppp,,336.8708214,2.403852428,0.719108684,3.342822138,8.2931e-4,0.012598848
ENSDARG00000104408,zgc:152774,MORC4,174.7360831,1.583647095,0.451473501,3.507729896,4.51948e-4,0.007867714
ENSDARG00000104435,si:ch73-217b7.1,MAP7,36.13768291,2.468463516,0.729778509,3.382483158,7.18337e-4,0.011201761
ENSDARG00000104453,flt4,FLT4,50.89618446,3.158243416,0.777940019,4.059751833,4.91e-5,0.001289604
ENSDARG00000104474,il6r,AL590764.2,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,AL162231.3,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,IL12RB1,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,IL2RG,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,IL6R,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,IL27RA,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,IL3RA,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,IL11RA,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,IL23R,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,GHR,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,IL13RA1,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,OSMR,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104474,il6r,CRLF2,211.3855328,2.189539758,0.46251053,4.734032237,2.2e-6,1.01215e-4
ENSDARG00000104495,pltp,PLTP,149.489105,1.696471667,0.544978109,3.112917088,0.001852481,0.023877099
ENSDARG00000104538,tmem184a,TMEM184A,33.56592438,3.072688831,0.616244229,4.986154332,6.16e-7,3.56e-5
ENSDARG00000104574,pcsk6,PCSK6,38.69673227,4.115979042,0.686942977,5.991733198,2.08e-9,3.55e-7
ENSDARG00000104596,gtf2a1l,STON1,717.9741991,-1.241748786,0.298490964,-4.160088372,3.18e-5,9.0993e-4
ENSDARG00000104596,gtf2a1l,STON1-GTF2A1L,717.9741991,-1.241748786,0.298490964,-4.160088372,3.18e-5,9.0993e-4
ENSDARG00000104626,si:ch73-236c18.8,,29.42012421,4.003081882,0.680666896,5.881117338,4.08e-9,6.13e-7
ENSDARG00000104635,mhc2b,,2425.289782,1.736884455,0.569061563,3.052190776,0.002271777,0.028111429
ENSDARG00000104649,si:dkey-40c23.2,DTX3L,34.51471687,2.402568133,0.606681185,3.960182373,7.49e-5,0.001864169
ENSDARG00000104656,si:dkeyp-97a10.3,,21.9568738,3.606360561,0.790980749,4.559353138,5.13e-6,2.02922e-4
ENSDARG00000104665,kirrel3l,KIRREL2,2896.383364,2.399269468,0.532303724,4.507331738,6.56e-6,2.49086e-4
ENSDARG00000104716,zgc:91849,,52.33932348,3.848706113,0.789333271,4.875894953,1.08e-6,5.49e-5
ENSDARG00000104800,si:ch211-175m2.4,,15.21725722,3.20511313,0.845514074,3.790727122,1.50207e-4,0.003313069
ENSDARG00000104845,mipol1,MIPOL1,53.44279989,1.302504487,0.457174674,2.849030275,0.004385271,0.046911434
ENSDARG00000104949,slc27a1b,SLC27A1,50.25178588,3.577577991,0.650323131,5.501231338,3.77e-8,3.54e-6
ENSDARG00000104973,wnt5a,WNT5A,5.843628203,2.724133849,0.856937878,3.178916372,0.001478267,0.019992117
ENSDARG00000104976,si:ch1073-67j19.2,,84.94950902,3.454706786,0.604149826,5.718294761,1.08e-8,1.33e-6
ENSDARG00000104992,epgn,,141.0861239,3.618127209,0.748469969,4.834031235,1.34e-6,6.58e-5
ENSDARG00000104999,CT027980.1,,11.00992796,2.832323545,0.837773663,3.380774151,7.22819e-4,0.011255254
ENSDARG00000105008,gpr171,GPR171,9.81519699,2.335247882,0.788465711,2.961762128,0.00305884,0.035256125
ENSDARG00000105023,selplg,,205.5437096,1.241039043,0.437197455,2.838623671,0.004530856,0.047926721
ENSDARG00000105040,dipk1c,DIPK1C,115.195556,2.44194526,0.793422553,3.077736133,0.002085795,0.026158023
ENSDARG00000105068,SMIM22,SMIM22,41.27780444,2.844628215,0.624121775,4.557809597,5.17e-6,2.04041e-4
ENSDARG00000105077,hdhd5,HDHD5,194.5510044,0.967015525,0.317032914,3.050205454,0.002286849,0.028232618
ENSDARG00000105102,crsp7,,528.075439,-0.994636162,0.268590533,-3.7031691,2.12923e-4,0.004371866
ENSDARG00000105187,gcshb,,17.49379317,2.840774346,0.788171113,3.604260928,3.13042e-4,0.005849383
ENSDARG00000105317,si:ch1073-365p7.2,GIMAP1,23.24592255,3.074704375,0.790420567,3.889959985,1.00261e-4,0.002355665
ENSDARG00000105317,si:ch1073-365p7.2,GIMAP6,23.24592255,3.074704375,0.790420567,3.889959985,1.00261e-4,0.002355665
ENSDARG00000105317,si:ch1073-365p7.2,GIMAP4,23.24592255,3.074704375,0.790420567,3.889959985,1.00261e-4,0.002355665
ENSDARG00000105317,si:ch1073-365p7.2,GIMAP2,23.24592255,3.074704375,0.790420567,3.889959985,1.00261e-4,0.002355665
ENSDARG00000105403,abcc6b.1,ABCC10,69.12145783,2.040598988,0.552528222,3.69320318,2.21447e-4,0.004495121
ENSDARG00000105403,abcc6b.1,ABCC11,69.12145783,2.040598988,0.552528222,3.69320318,2.21447e-4,0.004495121
ENSDARG00000105423,cd27,FAS,46.68742824,2.129884539,0.567725555,3.75160942,1.75703e-4,0.00374419
ENSDARG00000105438,si:ch1073-220m6.1,,56.86789662,2.533133617,0.495419998,5.113103283,3.17e-7,2.09e-5
ENSDARG00000105494,si:ch211-113d11.8,,8.755301233,3.133139783,0.798296681,3.924781172,8.68e-5,0.002088986
ENSDARG00000105522,si:ch211-196f2.3,,50.35060805,-2.453758699,0.616349767,-3.981114024,6.86e-5,0.001728561
ENSDARG00000105529,vgf,,23.8128027,2.261979024,0.78143614,2.894643476,0.003795894,0.041884038
ENSDARG00000105530,si:dkey-19b23.14,,8.08029124,3.262226667,0.857908162,3.802535994,1.43222e-4,0.003175383
ENSDARG00000105562,si:dkey-23i12.7,,60.12671784,2.545025391,0.562826482,4.521865039,6.13e-6,2.35027e-4
ENSDARG00000105583,si:dkeyp-75h12.7,,75.96663891,1.896279374,0.494199231,3.837074713,1.24509e-4,0.002833895
ENSDARG00000105592,CR936442.1,,3931.937169,2.163199236,0.513555428,4.212202068,2.53e-5,7.47327e-4
ENSDARG00000105614,si:ch211-212k18.13,GIMAP4,40.32934774,2.447133914,0.65072891,3.760604266,1.69503e-4,0.003633793
ENSDARG00000105614,si:ch211-212k18.13,GIMAP6,40.32934774,2.447133914,0.65072891,3.760604266,1.69503e-4,0.003633793
ENSDARG00000105614,si:ch211-212k18.13,GIMAP1,40.32934774,2.447133914,0.65072891,3.760604266,1.69503e-4,0.003633793
ENSDARG00000105614,si:ch211-212k18.13,GIMAP2,40.32934774,2.447133914,0.65072891,3.760604266,1.69503e-4,0.003633793
ENSDARG00000105615,si:ch211-196f2.6,,74.95944356,2.041623775,0.586609773,3.480378042,5.00707e-4,0.008563246
ENSDARG00000105625,si:cabz01007812.1,,16.0615496,2.740943067,0.866023018,3.164977156,0.001550951,0.020830259
ENSDARG00000105641,si:ch211-98n17.5,,158.1463792,4.899038257,0.732722726,6.686073849,2.29e-11,1e-8
ENSDARG00000105674,ms4a17a.2,AP004243.1,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A5,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A6E,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A18,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A7,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A10,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A2,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A1,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A6A,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A14,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A13,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000105674,ms4a17a.2,MS4A3,49.48833502,4.580102457,0.661630802,6.92244443,4.44e-12,2.97e-9
ENSDARG00000106212,LO017965.1,,212.37252,2.16945253,0.734898327,2.952044452,0.003156775,0.036136542
ENSDARG00000108038,CABZ01109481.1,DOCK2,168.1282442,1.658853521,0.486501977,3.409756999,6.50208e-4,0.010384129
ENSDARG00000108649,GALNT3,GALNT3,11.9508486,2.447427878,0.848777012,2.883475687,0.00393313,0.04297718
ENSDARG00000109276,CABZ01068367.1,,493.4515502,2.003457283,0.580431535,3.451668564,5.57132e-4,0.009211616
ENSDARG00000109358,trhde.2,TRHDE,172.3065825,2.366442346,0.833459383,2.839301342,0.004521244,0.047863439
ENSDARG00000109368,si:dkey-182g1.2,,20.10338353,3.569868169,0.814736891,4.381620874,1.18e-5,3.99417e-4
ENSDARG00000109371,pdgfaa,PDGFA,20.94843399,-2.501484769,0.831619444,-3.007968111,0.002630007,0.031470362
ENSDARG00000109567,ft2,FUT9,23.2643801,2.173777246,0.75310725,2.88641126,0.003896626,0.04264364
ENSDARG00000109626,si:ch211-226h7.3,,38.45054759,3.813090037,0.795925678,4.790761425,1.66e-6,7.93e-5
ENSDARG00000109630,CU896691.3,,19.51050524,2.138594152,0.617569504,3.462920591,5.34346e-4,0.008973575
ENSDARG00000109648,si:ch211-147m6.1,,391.8551666,2.922472608,0.535654743,5.4558886,4.87e-8,4.36e-6
ENSDARG00000109658,CR792453.2,,19.92745042,3.582113132,0.783445036,4.572258381,4.82e-6,1.93314e-4
ENSDARG00000110019,CABZ01079267.1,,17.80033953,2.837567184,0.827482556,3.429156498,6.0546e-4,0.009820943
ENSDARG00000110173,BX323861.3,,178.5718754,1.853697749,0.495402285,3.741802985,1.82705e-4,0.003877633
ENSDARG00000110186,LO018535.1,CDCP1,119.1204884,3.927945899,0.745211768,5.270912331,1.36e-7,1.01e-5
ENSDARG00000110288,CT583625.5,,287.8697805,2.257092121,0.473004355,4.771821016,1.83e-6,8.58e-5
ENSDARG00000110325,zgc:153733,PHETA1,101.2654747,1.936848181,0.438069543,4.421325819,9.81e-6,3.40923e-4
ENSDARG00000110325,zgc:153733,PHETA2,101.2654747,1.936848181,0.438069543,4.421325819,9.81e-6,3.40923e-4
ENSDARG00000110341,hsd11b1lb,HSD11B1L,19.89212287,2.602355019,0.836038036,3.112723235,0.001853698,0.023877099
ENSDARG00000110496,zgc:162989,PPP1R14D,11.96398173,-3.023699569,0.875871295,-3.452219047,5.55996e-4,0.009207073
ENSDARG00000110596,CABZ01079179.1,,50.31417501,-2.075870873,0.708330877,-2.930651397,0.003382521,0.038209632
ENSDARG00000110729,PCP4,PCP4,28.6756369,3.744972934,0.845980779,4.426782529,9.56e-6,3.33836e-4
ENSDARG00000110748,CABZ01056052.1,,11.5317094,2.951963308,0.808518902,3.651075195,2.61145e-4,0.005088517
ENSDARG00000110756,CLEC3A,CLEC3A,305.2279946,2.787921943,0.78201895,3.565031186,3.63813e-4,0.006613235
ENSDARG00000110960,BX769173.1,RFPL3,252.3526989,3.090866281,0.646600647,4.780178142,1.75e-6,8.29e-5
ENSDARG00000110960,BX769173.1,RFPL4B,252.3526989,3.090866281,0.646600647,4.780178142,1.75e-6,8.29e-5
ENSDARG00000110960,BX769173.1,RFPL2,252.3526989,3.090866281,0.646600647,4.780178142,1.75e-6,8.29e-5
ENSDARG00000110960,BX769173.1,RFPL1,252.3526989,3.090866281,0.646600647,4.780178142,1.75e-6,8.29e-5
ENSDARG00000110960,BX769173.1,RFPL4AL1,252.3526989,3.090866281,0.646600647,4.780178142,1.75e-6,8.29e-5
ENSDARG00000110960,BX769173.1,RFPL4A,252.3526989,3.090866281,0.646600647,4.780178142,1.75e-6,8.29e-5
ENSDARG00000110960,BX769173.1,AL365214.3,252.3526989,3.090866281,0.646600647,4.780178142,1.75e-6,8.29e-5
ENSDARG00000111097,si:ch73-106l15.2,,9.804276351,2.407163844,0.813494367,2.95904181,0.003085972,0.035468203
ENSDARG00000111240,dhrs13a.2,DHRS13,155.6345341,2.429256578,0.811429378,2.993799145,0.002755273,0.032450308
ENSDARG00000111357,tnfsf14,TNFSF14,24.7534046,1.817567649,0.585606292,3.103736541,0.001910934,0.024408618
ENSDARG00000111399,CR589947.3,,45.36768077,3.333957113,0.689322464,4.836571106,1.32e-6,6.51e-5
ENSDARG00000111637,FQ377660.1,,641.4464974,1.867621012,0.616391768,3.029925301,0.002446142,0.029820635
ENSDARG00000111638,CABZ01040998.1,CARD10,11.26310391,2.766385741,0.821957886,3.365605205,7.63759e-4,0.011781277
ENSDARG00000111833,CABZ01046996.1,,198.0660362,2.992034996,0.794934056,3.763878243,1.67298e-4,0.003600954
